USE_LICENSE_URL,COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_DATE,DEC_LAT,DEC_LONG,SEX,LIFE_STAGE,GENUS,PHYLORDER,FAMILY
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",30-Jul-25,35.03929999,-83.45196504,female,adult,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",19-Apr-25,35.03826197,-83.45196404,female,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",31-Jul-25,35.03932597,-83.45196404,female,adult,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",22-May-25,35.03899296,-83.45194199,male,adult,Blarina,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",30-Jul-25,35.03864704,-83.45193897,male,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",24-Apr-25,35.03877201,-83.45193202,female,juvenile,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",11-Oct-25,35.03874603,-83.45192799,male,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",21-Apr-25,35.03893898,-83.45192799,female,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",20-Apr-25,35.03864796,-83.45192196,female,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",24-May-25,35.03903504,-83.45192196,female,adult,Blarina,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",24-Apr-25,35.03869498,-83.45192003,male,adult,Napeozapus,Rodentia,Dipodidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",31-Jul-25,35.03859599,-83.45191701,male,adult,Napaeozapus,Rodentia,Dipodidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.84 km SE Albert Mountain, along FR 421-2",22-May-25,35.03875097,-83.451915,male,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",24-Apr-25,35.03947701,-83.45190897,male,juvenile,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",24-Apr-25,35.03867604,-83.45190201,male,juvenile,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",24-Apr-25,35.03842399,-83.45189396,female,juvenile,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",20-Apr-25,35.03876497,-83.45187603,male,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",21-Apr-25,35.03845702,-83.45186496,male,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",24-Apr-25,35.03827396,-83.45186404,male,juvenile,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",26-May-25,35.03876698,-83.45185298,female,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",29-Jan-26,35.03876799,-83.45183797,unknown,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",10-Oct-25,35.03880302,-83.45182003,male,subadult,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",24-Apr-25,35.03849398,-83.45181601,female,adult,Napeozapus,Rodentia,Dipodidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.84 km SE Albert Mountain, along FR 421-2",24-Apr-25,35.03849398,-83.45181601,male,juvenile,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.84 km SE Albert Mountain, along FR 421-2",24-Apr-25,35.03849398,-83.45181601,female,juvenile,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",30-Jul-25,35.03937098,-83.45176203,female,adult,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",2-Aug-25,35.03919496,-83.45164703,male,adult,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",30-Jul-25,35.039533,-83.45164502,male,adult,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",30-Jul-25,35.03953401,-83.45164502,male,adult,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",2-Aug-25,35.03009498,-83.45157696,male,adult,Ochrotomys,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",2-Aug-25,35.03005902,-83.45154896,male,adult,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",31-Jul-25,35.03945799,-83.45154301,female,adult,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",2-Aug-25,35.030185,-83.45143598,female,adult,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",29-Jan-26,35.03816298,-83.45140597,male,adult,Blarina,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",1-Aug-25,35.02949199,-83.45138401,female,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.57 km ENE Albert Mountain, along FR 751",29-Jan-25,35.05996297,-83.45135501,female,adult,Blarina,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",3-Aug-25,35.02983104,-83.45133204,male,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",2-Aug-25,35.029451,-83.45133003,female,adult,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",2-Aug-25,35.02966197,-83.45132198,female,adult,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.57 km ENE Albert Mountain, along FR 751",28-Jan-25,35.06002198,-83.45128099,male,adult,Blarina,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",30-Jan-26,35.03804304,-83.45126398,female,adult,Blarina,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",3-Aug-25,35.02962803,-83.45124403,female,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",1-Aug-25,35.02935704,-83.451239,unknown,adult,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",2-Aug-25,35.02974696,-83.45123003,female,adult,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.57 km ENE Albert Mountain, along FR 751",27-Jan-25,35.06000597,-83.45122299,male,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",31-Jul-25,35.02949299,-83.45122098,female,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",2-Aug-25,35.02993103,-83.45121704,female,adult,Napaeozapus,Rodentia,Dipodidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",3-Aug-25,35.02939099,-83.45121201,female,subadult,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",2-Aug-25,35.02993103,-83.45121201,female,adult,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",2-Aug-25,35.02966398,-83.45116901,female,adult,Ochrotomys,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",2-Aug-25,35.02951001,-83.45116097,female,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",3-Aug-25,35.02950297,-83.45114898,female,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",4-Aug-25,35.029235,-83.451124,male,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",3-Aug-25,35.02946399,-83.45111604,female,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",1-Aug-25,35.02958603,-83.45110397,male,adult,Blarina,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",1-Aug-25,35.02958603,-83.45110397,male,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",3-Aug-25,35.02949802,-83.45109098,female,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",11-Oct-25,35.02879604,-83.45108,female,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",3-Aug-25,35.02946097,-83.45102803,male,adult,Napaeozapus,Rodentia,Dipodidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",3-Aug-25,35.02946097,-83.45102803,male,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",3-Aug-25,35.02950498,-83.45101302,female,juvenile,Napaeozapus,Rodentia,Dipodidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",11-Oct-25,35.02951202,-83.45101302,unknown,,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",11-Oct-25,35.02951202,-83.45101302,female,adult,Blarina,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",31-Jul-25,35.02948503,-83.45100297,female,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",31-Jul-25,35.02948503,-83.45100297,male,adult,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",31-Jul-25,35.02937104,-83.45094002,female,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",10-Oct-25,35.02876,-83.45093097,female,adult,Blarina,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",31-Jul-25,35.02885798,-83.45091898,male,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.57 km ENE Albert Mountain, along FR 751",27-Jan-25,35.05902998,-83.45088797,female,adult,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",2-Aug-25,35.02955602,-83.45087799,female,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",1-Aug-25,35.02887902,-83.45087003,male,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",31-Jul-25,35.028804,-83.450865,male,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",1-Aug-25,35.029379,-83.45086299,male,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",1-Aug-25,35.029379,-83.45086299,female,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",2-Aug-25,35.02894498,-83.45086198,male,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",3-Aug-25,35.02897499,-83.45085897,male,adult,Blarina,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",2-Aug-25,35.02905403,-83.450837,male,adult,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",31-Jul-25,35.02907901,-83.45082502,male,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",31-Jul-25,35.02907599,-83.450822,female,subadult,Napaeozapus,Rodentia,Dipodidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",31-Jul-25,35.02907599,-83.45081303,male,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",3-Aug-25,35.02963599,-83.45075201,female,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",31-Jul-25,35.02963599,-83.45075201,female,adult,Napaeozapus,Rodentia,Dipodidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",3-Aug-25,35.02963599,-83.45075201,male,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",31-Jul-25,35.02963599,-83.45075201,female,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",13-Oct-25,35.02963599,-83.45075201,female,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",11-Oct-25,35.02963599,-83.45075201,female,adult,Blarina,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",10-Oct-25,35.02963599,-83.45075201,female,adult,Blarina,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",1-Aug-25,35.02874298,-83.45073399,male,adult,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",31-Jul-25,35.02910801,-83.450706,male,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",3-Aug-25,35.02885203,-83.45063098,male,adult,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",3-Aug-25,35.02884801,-83.45062704,female,adult,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",3-Aug-25,35.02872596,-83.45062603,female,adult,Peromyscus,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.57 km ENE Albert Mountain, along FR 751",26-Jan-25,35.06014301,-83.45061597,female,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.57 km ENE Albert Mountain, along FR 751",28-Jan-25,35.06020697,-83.450534,female,adult,Myodes,Rodentia,Cricetidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.57 km ENE Albert Mountain, along FR 751",25-Jan-25,35.0604,-83.45027701,unknown,adult,Sorex,Soricomorpha,Soricidae
http://arctosdb.org/home/data/; https://creativecommons.org/licenses/by-nc/3.0,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",11-Oct-25,35.06009096,-83.45025203,female,adult,Peromyscus,Rodentia,Cricetidae
