"country","state","locality","date","sex","life_stage","genus","order","family","geometry"
"United States","North Carolina","3302 Round Hill Road, Greensboro NC, 27408","25-Feb-23","female","adult","Peromyscus","Rodentia","Cricetidae",c(-79.80851, 36.11693)
"United States","North Carolina","3302 Round Hill Road, Greensboro NC, 27408","25-Feb-23","male","adult","Peromyscus","Rodentia","Cricetidae",c(-79.80851, 36.11693)
"United States","North Carolina","3302 Round Hill Road, Greensboro NC, 27408","Spring 2022","male","adult","Sciurus","Rodentia","Sciuridae",c(-79.80851, 36.11693)
"United States","North Carolina","3302 Round Hill Road, Greensboro NC 27408","Spring 2022","male","adult","Sciurus","Rodentia","Sciuridae",c(-79.80851, 36.11693)
"United States","North Carolina","Nantahala National Forest, 0.48 km SW of Rocky Knob, along NC Highway 215","22-Oct-21","female","adult","Sciurus","Rodentia","Sciuridae",c(-79.80652196, 36.06902802)
"United States","North Carolina","1098 Walker Avenue, Greensboro NC 27403","12-May-21","male","adult","Mus","Rodentia","Muridae",c(-79.806363, 36.068578)
"United States","North Carolina","On UNCG Campus, along Carr Street","21-Jan-25","male","adult","Didelphis","Didelphimorphia","Didelphidae",c(-79.80571, 36.07034)
"United States","North Carolina","Along Tate Street","26-Nov-24","female","subadult","Rattus","Rodentia","Muridae",c(-79.8056, 36.06792)
"United States","North Carolina","1131 Parish St Greensboro NC 27408","12-Sep-22","male","adult","Peromyscus","Rodentia","Cricetidae",c(-79.80473, 36.08952)
"United States","North Carolina","11 MI SE MTN. PISGAH","15-Aug-85","female","","Peromyscus","Rodentia","Cricetidae",c(-79.7226, 35.4415)
"United States","North Carolina","11 MI SE MTN. PISGAH","15-Aug-85","female","","Peromyscus","Rodentia","Cricetidae",c(-79.7226, 35.4415)
"United States","North Carolina","11 MI SE MTN. PISGAH","16-Aug-85","female","","Peromyscus","Rodentia","Cricetidae",c(-79.7226, 35.4415)
"United States","North Carolina","11 mi. SE MT. PISGAH","16-Aug-85","female","","Myodes","Rodentia","Cricetidae",c(-79.7226, 35.4415)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","31-May-23","female","adult","Peromyscus","Rodentia","Cricetidae",c(-79.72238601, 36.16844804)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","31-May-23","male","adult","Peromyscus","Rodentia","Cricetidae",c(-79.72225299, 36.16854401)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","28-Jun-22","female","adult","Blarina","Soricomorpha","Soricidae",c(-79.7218391, 36.171685)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","31-May-23","male","juvenile","Peromyscus","Rodentia","Cricetidae",c(-79.72175402, 36.17166703)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","1-Jun-23","male","juvenile","Peromyscus","Rodentia","Cricetidae",c(-79.72175402, 36.17170198)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","1-Jun-23","male","adult","Peromyscus","Rodentia","Cricetidae",c(-79.721736, 36.17137902)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","31-May-23","male","adult","Peromyscus","Rodentia","Cricetidae",c(-79.721723, 36.17174699)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","31-May-23","female","subadult","Peromyscus","Rodentia","Cricetidae",c(-79.72167296, 36.17169804)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","1-Jun-23","male","adult","Peromyscus","Rodentia","Cricetidae",c(-79.72165997, 36.17180499)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","1-Jun-23","male","adult","Peromyscus","Rodentia","Cricetidae",c(-79.72117701, 36.17197397)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","31-May-23","female","subadult","Peromyscus","Rodentia","Cricetidae",c(-79.72106896, 36.17184799)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","31-May-23","male","subadult","Peromyscus","Rodentia","Cricetidae",c(-79.72099998, 36.17177499)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","31-May-23","male","adult","Peromyscus","Rodentia","Cricetidae",c(-79.72099302, 36.17177599)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","31-May-23","female","adult","Microtus","Rodentia","Cricetidae",c(-79.72068499, 36.17155404)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","22-Jul-21","male","adult","Blarina","Soricomorpha","Soricidae",c(-79.720544, 36.17154599)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","31-May-23","female","adult","Peromyscus","Rodentia","Cricetidae",c(-79.72022801, 36.17157198)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","31-May-23","male","adult","Peromyscus","Rodentia","Cricetidae",c(-79.72020999, 36.17156703)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","31-May-23","male","adult","Blarina","Soricomorpha","Soricidae",c(-79.72014704, 36.17139202)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","31-May-23","female","adult","Peromyscus","Rodentia","Cricetidae",c(-79.72004101, 36.17141699)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","31-May-23","male","adult","Peromyscus","Rodentia","Cricetidae",c(-79.71996498, 36.17130702)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","31-May-23","female","adult","Peromyscus","Rodentia","Cricetidae",c(-79.71990698, 36.17128297)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","31-May-23","male","adult","Peromyscus","Rodentia","Cricetidae",c(-79.71985904, 36.17131197)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","20-Feb-21","female","adult","Peromyscus","Rodentia","Cricetidae",c(-79.71977, 36.17073)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","20-Feb-21","female","adult","Peromyscus","Rodentia","Cricetidae",c(-79.71977, 36.17073)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","20-Feb-21","female","adult","Peromyscus","Rodentia","Cricetidae",c(-79.71977, 36.17073)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","21-Feb-21","female","adult","Peromyscus","Rodentia","Cricetidae",c(-79.71977, 36.17073)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","23-Mar-21","female","adult","Peromyscus","Rodentia","Cricetidae",c(-79.71977, 36.17073)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","21-Feb-21","female","adult","Peromyscus","Rodentia","Cricetidae",c(-79.71977, 36.17073)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","1-Jun-23","male","adult","Blarina","Soricomorpha","Soricidae",c(-79.719767, 36.17143602)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","31-May-23","male","adult","Peromyscus","Rodentia","Cricetidae",c(-79.71965896, 36.17120401)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","31-May-23","male","subadult","Peromyscus","Rodentia","Cricetidae",c(-79.71964899, 36.17112396)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","31-May-23","male","adult","Blarina","Soricomorpha","Soricidae",c(-79.71958403, 36.17117199)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","25-Sep-21","male","adult","Peromyscus","Rodentia","Cricetidae",c(-79.71924598, 36.17134198)
"United States","North Carolina","4.8 km S Browns Summit, Gateway Research Park North Campus","25-Sep-21","male","adult","Peromyscus","Rodentia","Cricetidae",c(-79.71894801, 36.17150199)
"United States","North Carolina","12 mi NE Greensboro","27-Jul-45","female","","Didelphis","Didelphimorphia","Didelphidae",c(-79.6224, 36.192)
"United States","North Carolina","RT. 211 AT McCAIN","23-Nov-87","female","","Ochrotomys","Rodentia","Cricetidae",c(-79.3458, 35.0606)
"United States","North Carolina","RT. 211 AT McCAIN","24-Nov-87","male","","Ochrotomys","Rodentia","Cricetidae",c(-79.3458, 35.0606)
"United States","North Carolina","RT. 211 AT McCAIN","23-Nov-87","female","","Peromyscus","Rodentia","Cricetidae",c(-79.3458, 35.0606)
"United States","North Carolina","RT. 211 AT McCAIN","24-Nov-87","male","","Peromyscus","Rodentia","Cricetidae",c(-79.3458, 35.0606)
"United States","North Carolina","Rt. 211 AT McCAIN","23-Oct-87","female","","Sigmodon","Rodentia","Cricetidae",c(-79.3458, 35.0606)
"United States","North Carolina","Rt. 211 AT McCLAIN","22-Oct-87","female","adult","Sciurus","Rodentia","Sciuridae",c(-79.3458, 35.0606)
"United States","North Carolina","Rt. 211 AT McCLAIN","22-Oct-87","female","adult","Sciurus","Rodentia","Sciuridae",c(-79.3458, 35.0606)
"United States","North Carolina","Chapel Hill","20 Oct '61","female","","Sciurus","Rodentia","Sciuridae",c(-79.055844, 35.9132)
"United States","North Carolina","Chapel Hill","Jun-43","male","","Eptesicus","Chiroptera","Vespertilionidae",c(-79.0406, 35.9215)
"United States","North Carolina","Chapel Hill","Jun-43","male","","Eptesicus","Chiroptera","Vespertilionidae",c(-79.0406, 35.9215)
"United States","North Carolina","Fair Bluff","5-May-36","female","","Lasiurus","Chiroptera","Vespertilionidae",c(-79.0375, 34.3133)
"United States","North Carolina","near B. Everett Jordan Lake, off Beaver Creek Road","21-Nov-18","female","adult","Sciurus","Rodentia","Sciuridae",c(-78.99502, 35.68824)
"United States","North Carolina","FORT BRAGG","18-May-98","female","","Peromyscus","Rodentia","Cricetidae",c(-78.9841, 35.1458)
"United States","North Carolina","Near Little River and South Fork Little River","no verbatim date","unknown","adult","Blarina","Soricomorpha","Soricidae",c(-78.93927, 36.15019)
"United States","North Carolina","Near Little River and South Fork Little River","6-Jul-21","female","adult","Blarina","Soricomorpha","Soricidae",c(-78.93927, 36.15019)
"United States","North Carolina","Duke University Primate Research Center","2002","female","","Tupaia","Scandentia","Tupaiidae",c(-78.89, 35.99)
"United States","North Carolina","Duke University Primate Research Center","3-Jun-02","female","","Callithrix","Primates","Callitrichidae",c(-78.89, 35.99)
"United States","North Carolina","Near Glen Haven Road and Ledge Creek","22-Dec-19","female","adult","Blarina","Soricomorpha","Soricidae",c(-78.70945, 36.15068)
"United States","North Carolina","Near Glen Haven Road and Ledge Creek","14-Mar-21","unknown","adult","Blarina","Soricomorpha","Soricidae",c(-78.70945, 36.15068)
"United States","North Carolina","Near Glen Haven Road and Ledge Creek","27-Nov-19","unknown","adult","Blarina","Soricomorpha","Soricidae",c(-78.70945, 36.15068)
"United States","North Carolina","Near Glen Haven Road and Ledge Creek","29-May-19","female","adult","Blarina","Soricomorpha","Soricidae",c(-78.70945, 36.15068)
"United States","North Carolina","Near Glen Haven Road and Ledge Creek","15-Nov-19","female","adult","Blarina","Soricomorpha","Soricidae",c(-78.70945, 36.15068)
"United States","North Carolina","Near Glen Haven Road and Ledge Creek","27-Nov-19","female","adult","Blarina","Soricomorpha","Soricidae",c(-78.70945, 36.15068)
"United States","North Carolina","Near Glen Haven Road and Ledge Creek","9-Mar-21","male","adult","Reithrodontomys","Rodentia","Cricetidae",c(-78.70945, 36.15068)
"United States","North Carolina","Near Glen Haven Road and Ledge Creek","22-Dec-19","female","adult","Blarina","Soricomorpha","Soricidae",c(-78.70945, 36.15068)
"United States","North Carolina","Near Glen Haven Road and Ledge Creek","25-Nov-19","male","subadult","Glaucomys","Rodentia","Sciuridae",c(-78.70945, 36.15068)
"United States","North Carolina","Near Glen Haven Road and Ledge Creek","28-Dec-19","male","adult","Sigmodon","Rodentia","Cricetidae",c(-78.70945, 36.15068)
"United States","North Carolina","Near Glen Haven Road and Ledge Creek","27-Nov-19","unknown","adult","Blarina","Soricomorpha","Soricidae",c(-78.70945, 36.15068)
"United States","North Carolina","Near Glen Haven Road and Ledge Creek","25-Nov-19","female","adult","Blarina","Soricomorpha","Soricidae",c(-78.70945, 36.15068)
"United States","North Carolina","Near Glen Haven Road and Ledge Creek","25-Nov-19","female","adult","Blarina","Soricomorpha","Soricidae",c(-78.70945, 36.15068)
"United States","North Carolina","Raleigh","22 January 1892","male","adult","Sciurus","Rodentia","Sciuridae",c(-78.66666667, 35.7)
"United States","North Carolina","Raleigh","16 January 1894","female","","Sigmodon","Rodentia","Cricetidae",c(-78.66666667, 35.7)
"United States","North Carolina","Raleigh","13 February 1894","male","adult","Sigmodon","Rodentia","Cricetidae",c(-78.66666667, 35.7)
"United States","North Carolina","Raleigh","25 January 1896","female","adult","Lasionycteris","Chiroptera","Vespertilionidae",c(-78.66666667, 35.7)
"United States","North Carolina","Raleigh","28 January 1893","male","adult","Blarina","Soricomorpha","Soricidae",c(-78.66666667, 35.7)
"United States","North Carolina","Raleigh","8 December 1892","female","adult","Blarina","Soricomorpha","Soricidae",c(-78.66666667, 35.7)
"United States","North Carolina","Raleigh","11 February 1892","female","adult","Blarina","Soricomorpha","Soricidae",c(-78.66666667, 35.7)
"United States","North Carolina","Raleigh","18 November 1893","male","adult","Blarina","Soricomorpha","Soricidae",c(-78.66666667, 35.7)
"United States","North Carolina","Raleigh","8 January 1892","male","adult","Blarina","Soricomorpha","Soricidae",c(-78.66666667, 35.7)
"United States","North Carolina","Raleigh","21 July 1891","female","adult","Blarina","Soricomorpha","Soricidae",c(-78.66666667, 35.7)
"United States","North Carolina","Raleigh","3 February 1892","male","adult","Blarina","Soricomorpha","Soricidae",c(-78.66666667, 35.7)
"United States","North Carolina","Raleigh","5-Nov-01","female","adult","Cryptotis","Soricomorpha","Soricidae",c(-78.66666667, 35.7)
"United States","North Carolina","Raleigh","19-Sep-04","female","adult","Cryptotis","Soricomorpha","Soricidae",c(-78.66666667, 35.7)
"United States","North Carolina","Raleigh","26 May 1892","female","","Perimyotis","Chiroptera","Vespertilionidae",c(-78.66666667, 35.7)
"United States","North Carolina","Raleigh","11 April 1892","male","adult","Reithrodontomys","Rodentia","Cricetidae",c(-78.66666667, 35.7)
"United States","North Carolina","Raleigh","30 January 1892","female","adult","Reithrodontomys","Rodentia","Cricetidae",c(-78.66666667, 35.7)
"United States","North Carolina","Raleigh","4 December 1891","female","adult","Reithrodontomys","Rodentia","Cricetidae",c(-78.66666667, 35.7)
"United States","North Carolina","Raleigh","30 January 1892","male","adult","Reithrodontomys","Rodentia","Cricetidae",c(-78.66666667, 35.7)
"United States","North Carolina","Raleigh","11-Apr-00","male","adult","Oryzomys","Rodentia","Cricetidae",c(-78.66666667, 35.7)
"United States","North Carolina","Raleigh","9-Feb-00","female","adult","Oryzomys","Rodentia","Cricetidae",c(-78.66666667, 35.7)
"United States","North Carolina","Raleigh","14 January 1892","female","adult","Ochrotomys","Rodentia","Cricetidae",c(-78.66666667, 35.7)
"United States","North Carolina","Raleigh","30 April 1892","male","adult","Ochrotomys","Rodentia","Cricetidae",c(-78.66666667, 35.7)
"United States","North Carolina","Raleigh","26 June 1894","male","","Oryzomys","Rodentia","Cricetidae",c(-78.66666667, 35.7)
"United States","North Carolina","Raleigh","5 October 1892","female","","Oryzomys","Rodentia","Cricetidae",c(-78.66666667, 35.7)
"United States","North Carolina","Raleigh","22 October 1892","male","","Oryzomys","Rodentia","Cricetidae",c(-78.66666667, 35.7)
